

260  3.53829278e+00


261  4.08933594e+00


262  5.23484400e+00


263  3.94647171e+00


264  2.88149308e+00


265  3.07639538e+00


266  2.64544930e+00


267  4.04601021e+00


268  2.12300327e+00


269  2.36911143e+00


270  3.13293082e+00


271  2.75757815e+00


272  2.99117665e+00


273  4.02690165e+00


274  3.78961694e+00


275  3.44139179e+00


276  4.63967900e+00


277  5.33531238e+00


278  4.82803799e+00


279  2.94455346e+00


280  2.44260832e+00


281  3.20271436e+00


282  3.96767229e+00


283  4.42196058e+00


284  3.72820447e+00


285  6.16035709e+00


286  6.39890437e+00


287  5.42575435e+00


288  5.29370103e+00


289  4.32525318e+00


290  4.72866089e+00


291  5.47114732e+00


292  5.61108849e+00


293  6.65207474e+00


294  5.99808323e+00


295  6.56551432e+00


296  6.57692986e+00


297  7.79473256e+00


298  7.24085651e+00


299  7.06772547e+00


300  6.53026556e+00


301  5.70485947e+00


302  6.01534915e+00


303  6.56423824e+00


304  7.49562015e+00


305  8.09558392e+00


306  6.79314150e+00


307  6.44759365e+00


308  5.71395815e+00


309  3.92856075e+00


310  4.91451954e+00


311  3.65868011e+00


312  2.76732115e+00


313  2.75642593e+00


314  3.59939509e+00


315  3.49187679e+00


316  1.77036487e+00


317  3.25565740e+00


318  4.43976985e+00


319  4.55286318e+00


320  3.05637512e+00


321  3.52200187e+00


322  4.02881453e+00


323  3.66563315e+00


324  4.73169390e+00


325  5.43423656e+00


326  4.52632576e+00


327  5.52219614e+00


328  5.58558245e+00


329  6.31845699e+00


330  6.38789605e+00


331  7.96097454e+00


332  6.97923597e+00


333  6.09851227e+00


334  5.80429377e+00


335  5.42043494e+00


336  4.53588046e+00


337  3.24376241e+00


338  2.62417776e+00


339  1.19825192e+00


340  8.56829363e-01


341  -4.17234057e-01


342  -1.76731775e+00


343  -8.06495654e-01


344  -1.03633121e+00


345  -1.09790472e+00


346  -2.73111027e+00


347  -1.86528120e+00


348  3.86565602e-01


349  2.01642744e-03


350  -1.41830773e+00


351  -2.50905579e+00


352  -2.72973492e+00


353  -1.94159149e+00


354  -7.31659723e-01


355  -2.21140777e+00


356  -3.97535845e+00


357  -4.75336406e+00


358  -4.29213165e+00


359  -4.09604697e+00


360  -2.49679172e+00


361  -3.55887217e+00


362  -2.21594143e+00


363  -4.18930083e+00


364  -4.25567265e+00


365  -2.94257951e+00


366  -4.26087663e+00


367  -6.04433647e+00


368  -9.19756951e+00


369  -1.01956732e+01


370  -1.11773978e+01


371  -9.86095309e+00


372  -9.44671111e+00


373  -9.74603147e+00


374  -1.10173493e+01


375  -9.75611903e+00


376  -9.32094639e+00


377  -9.13258727e+00


378  -8.29852790e+00


379  -7.41732945e+00


380  -6.98866806e+00


381  -6.01151746e+00


382  -4.84507106e+00


383  -5.05227329e+00


384  -5.01930726e+00


385  -4.13864320e+00


386  -3.68678136e+00


387  -2.25790525e+00


388  -3.79519169e-01


389  -4.54493783e-01


390  4.16762676e-01


391  4.08043338e-01


392  -5.67362669e-01


393  -3.44319233e-01


394  5.84143067e-01


395  3.14446878e-01


396  -2.29142143e-01


397  -5.66957211e-02


398  -5.28092077e-01


399  -1.01153657e+00


400  1.16738652e-02


401  -4.17962950e-01


402  -9.37645776e-01


403  -1.59967337e-01


404  -2.71874001e-01


405  1.89430294e+00


406  1.98460882e+00


407  1.71590515e+00


408  6.19670172e-02


409  1.17228569e+00


410  1.17438812e+00


411  3.46268886e-01


412  2.29223247e+00


413  2.29654618e+00


414  1.96154716e+00


415  1.64999193e+00


416  3.46894829e+00


417  2.28554409e+00


418  1.01355759e+00


419  -6.06189206e-01


420  -5.30431202e-01


421  -1.12254604e+00


422  -8.80901675e-01


423  -4.78083404e-01


424  1.72049759e+00


425  9.55975932e-01


426  -7.27478500e-02


427  -1.25831783e+00


428  -1.99827537e+00


429  -2.27201995e+00


430  -4.67713406e-01


431  -1.36631191e+00


432  -8.63789333e-01


433  -6.43811003e-02


434  5.35191248e-01


435  1.78295142e+00


436  1.46908820e+00


437  4.28589701e-01


438  1.03063087e+00


439  -1.67866974e-01


440  5.87255662e-01


441  1.10838021e+00


442  1.31713416e+00


443  1.14266090e+00


444  7.78038069e-01


445  -8.20326234e-01


446  -8.52661216e-01


447  -1.86021688e+00


448  -2.02731867e+00


449  -2.73720889e+00


450  -1.34848595e+00


451  -2.96158347e+00


452  -2.64825969e+00


453  -3.24148668e+00


454  -2.73956118e+00


455  -2.52257779e+00


456  -1.30429638e+00


457  -8.59543674e-01


458  6.85008988e-02


459  6.50013590e-01


460  2.12771829e-01


461  -1.98089134e+00


462  -2.75173728e+00


463  -2.25618695e+00


464  -2.06782697e+00


465  -2.13096223e+00


466  -1.82958789e+00


467  -2.33400765e+00


468  -4.09932677e+00


469  -4.20498727e+00


470  -3.39279130e+00


471  -2.42834525e+00


472  -2.15605696e+00


473  -2.41971846e+00


474  -3.04314524e+00


475  -3.78995184e+00


476  -3.57185770e+00


477  -3.53666605e+00


478  -4.33782171e+00


479  -4.01168129e+00


480  -2.61331422e+00


481  -3.26933234e+00


482  -3.59381064e+00


483  -3.09039661e+00


484  -3.91142367e+00


485  -2.72258328e+00


486  -2.56807653e+00


487  -1.92984451e+00


488  -1.56928055e+00


489  -2.75670567e+00


490  -2.46395617e+00


491  -4.23018878e+00


492  -6.08018233e+00


493  -3.56028507e+00


494  -3.92158983e+00


495  -2.83135096e+00


496  -3.67899935e+00


497  -3.34717736e+00


498  -2.44836396e+00


499  -2.15020995e+00


500  -1.31329020e+00


501  -2.63106999e+00


502  -3.55921522e+00


503  -2.50912780e+00


504  -2.72198106e+00


505  -4.30657683e+00


506  -3.75989207e+00


507  -1.44774652e+00


508  -1.11852965e+00


509  -1.86328465e+00


510  -1.29152865e+00


511  -1.75180770e+00


512  -2.60931824e+00


513  -2.25082048e+00


514  -3.81553693e+00


515  -5.53719232e+00


516  -4.97293806e+00


517  -5.24167440e+00


518  -5.91818325e+00


519  -6.08751885e+00


520  -5.41216177e+00


521  -4.98991700e+00


522  -5.04827987e+00


523  -6.39145363e+00


524  -6.10646217e+00


525  -5.44228112e+00


526  -4.54863552e+00


527  -5.59331678e+00


528  -4.21972622e+00


529  -4.58119281e+00


530  -5.34847097e+00


531  -4.19553518e+00


532  -3.17121502e+00


533  -3.42720165e+00


534  -3.77846353e+00


535  -4.48742304e+00


536  -4.15281626e+00


537  -3.21402904e+00


538  -3.82945704e+00


539  -2.10349031e+00


540  1.34593683e-01


541  9.09864127e-02


542  9.68860334e-01


543  2.13734509e+00


544  2.54168404e+00


545  2.72065127e+00


546  3.51298458e+00


547  3.31276719e+00


548  2.65289073e+00


549  4.11116277e+00


550  5.15279576e+00


551  6.59698312e+00


552  7.64041732e+00


553  7.06170269e+00


554  6.03214367e+00


555  5.25292539e+00


556  7.48438840e+00


557  6.22296381e+00


558  7.61549758e+00


559  7.35537003e+00


560  7.24843358e+00


561  6.81734814e+00


562  5.95916582e+00


563  6.88153975e+00


564  7.86434443e+00


565  5.73031875e+00


566  6.14708446e+00


567  6.77825043e+00


568  6.21762608e+00


569  4.69446301e+00


570  4.33999467e+00


571  4.99020449e+00


572  5.80106079e+00


573  5.51414290e+00


574  5.56822950e+00


575  5.46998930e+00


576  4.72468634e+00


577  4.01287967e+00


578  4.64052654e+00


579  3.08732394e+00


580  3.19235183e+00


581  2.92329120e+00


582  2.05298200e+00


583  1.88845897e+00


584  1.02173059e+00


585  3.23523907e+00


586  2.49645084e+00


587  2.64119580e+00


588  1.96047686e+00


589  3.13201111e+00


590  2.69928685e+00


591  3.45284186e+00


592  3.81398674e+00


593  4.73215124e+00


594  5.08579840e+00


595  5.00842243e+00


596  4.67057108e+00


597  3.71939018e+00


598  3.77618728e+00


599  2.56480026e+00


600  2.58101141e+00


601  2.62879429e+00


602  3.80745184e+00


603  3.88050798e+00


604  4.34530215e+00


605  1.93228587e+00


606  2.24870289e+00


607  6.43461898e-01


608  2.00836072e-01


609  2.33301001e+00


610  3.16860334e+00


611  1.60336693e+00


612  1.79848790e+00


613  1.92147364e+00


614  2.70031872e+00


615  2.32365807e+00


616  2.59655004e+00


617  2.70452043e+00


618  1.51385156e+00


619  1.45570697e+00


620  9.22070928e-01


621  1.16183305e+00


622  1.01236462e+00


623  -2.76454795e-02


624  2.56214909e-01


625  -4.58698288e-01


626  -2.91250660e-01


627  -4.39759892e-02


628  1.70529433e+00


629  2.50351012e+00


630  2.54070558e+00


631  1.41197541e+00


632  8.64990487e-01


633  1.07295950e+00


634  9.82290272e-01


635  -2.55825995e-01


636  -1.74040518e+00


637  -1.62394155e+00


638  -2.32387074e+00


639  -1.71241819e+00


640  -3.25350978e+00


641  -3.85941805e+00


642  -5.15113416e+00


643  -5.38948799e+00


644  -4.46516927e+00


645  -5.34793507e+00


646  -6.04232649e+00


647  -4.75620286e+00


648  -4.78767077e+00


649  -4.51522913e+00


650  -6.01916216e+00


651  -5.06107390e+00


652  -4.57382197e+00


653  -4.48684657e+00


654  -5.16836598e+00


655  -4.84418756e+00


656  -4.20248596e+00


657  -2.31699248e+00


658  -3.46207174e-01


659  6.26741392e-01


660  -1.18959237e+00


661  1.20982579e-03


662  -8.79857031e-01


663  -9.12977516e-01


664  -2.30421735e+00


665  -3.40499236e+00


666  -2.89704011e+00


667  -7.16381388e-01


668  2.02264011e-01


669  -8.53270414e-01


670  -3.70394516e-01


671  -1.17300884e+00


672  -1.81446262e+00


673  -3.38345337e+00


674  -3.54291414e+00


675  -4.99341546e+00


676  -7.03771489e+00


677  -6.07879148e+00


678  -6.47674620e+00


679  -6.20592876e+00


680  -7.47222228e+00


681  -8.16215541e+00


682  -8.04407818e+00


683  -6.08198750e+00


684  -6.53446901e+00


685  -5.84945163e+00


686  -5.00952627e+00


687  -5.23972943e+00


688  -4.98955257e+00


689  -4.26474070e+00


690  -4.74771209e+00


691  -6.85973227e+00


692  -6.47713480e+00


693  -6.00273636e+00


694  -4.18272888e+00


695  -4.39959690e+00


696  -2.78748081e+00


697  -3.67053583e+00


698  -4.51735397e+00


699  -3.71490693e+00


700  -3.91467776e+00


701  -3.66000705e+00


702  -3.94121984e+00


703  -4.94532960e+00


704  -5.91626329e+00


705  -7.16875421e+00


706  -5.59258238e+00


707  -4.09231053e+00


708  -4.39348434e+00


709  -3.96692077e+00


710  -5.65098513e+00


711  -4.45393931e+00


712  -4.87445620e+00


713  -5.77829531e+00


714  -4.84121817e+00


715  -4.08235587e+00


716  -4.53683352e+00


717  -5.15605140e+00


718  -5.08286065e+00


719  -5.92087847e+00


720  -5.79110817e+00


721  -3.65498600e+00


722  -3.67347118e+00


723  -3.18417100e+00


724  -3.03928126e+00


725  -2.22914661e+00


726  -2.45583955e+00


727  -1.40637058e+00


728  -2.12038211e+00


729  -1.73334444e+00


730  -2.06483566e+00


731  -2.65850101e+00


732  -2.29202265e+00


733  -2.18391664e+00


734  -2.40161144e+00


735  -2.63469888e+00


736  -2.36801578e+00


737  -2.47091722e+00


738  -3.77106275e+00


739  -4.66150956e+00


740  -6.19144053e+00


741  -6.42621637e+00


742  -3.99011199e+00


743  -5.19895979e+00


744  -3.40151151e+00


745  -3.64189494e+00


746  -3.01562607e+00


747  -1.89645832e+00


748  -1.07794695e+00


749  -1.01367943e+00


750  -2.50362944e+00


751  -3.75339022e+00


752  -4.28250844e+00


753  -3.62944161e+00


754  -4.30940812e+00


755  -3.60281844e+00


756  -2.27383352e+00


757  -1.89505421e+00


758  -1.82633267e+00


759  -1.40032222e+00


760  -2.57295829e+00


761  -2.77350028e+00


762  -1.46981779e+00


763  -4.93330652e-01


764  -3.04670391e+00


765  -2.63893919e+00


766  -2.61007050e+00


767  -5.56067274e-01


768  -1.00222895e+00


769  -1.81598004e-01


770  2.23874017e+00


771  1.97861780e+00


772  2.30880749e+00


773  4.10411233e+00


774  3.81778737e+00


775  5.51749195e+00


776  6.47669703e+00


777  6.94201563e+00


778  6.50170323e+00


779  6.35165365e+00


780  6.24822897e+00


781  4.19987241e+00


782  5.06882144e+00


783  7.70147486e+00


784  7.88191116e+00


785  7.68243976e+00


786  7.08251034e+00


787  7.63445670e+00


788  7.87234261e+00


789  1.01942136e+01


790  1.04379726e+01


791  9.78146979e+00


792  9.15794578e+00


793  1.02135752e+01


794  9.30525056e+00


795  9.29102942e+00


796  8.19318542e+00


797  8.82890361e+00


798  9.09697559e+00


799  7.50080812e+00


800  7.91637590e+00


801  8.96941286e+00


802  8.37125190e+00


803  8.71013998e+00


804  9.25453569e+00


805  1.08339305e+01


806  9.93293825e+00


807  9.37913662e+00


808  1.04889948e+01


809  9.23851802e+00


810  9.05265922e+00


811  8.64446135e+00


812  8.45303761e+00


813  8.12667089e+00


814  1.06198993e+01


815  1.26556237e+01


816  1.33182037e+01


817  1.33564108e+01


818  1.29401626e+01


819  1.30998648e+01


820  1.31198403e+01


821  1.32625122e+01


822  1.27400290e+01


823  1.42795168e+01


824  1.51331716e+01


825  1.34072398e+01


826  1.26198282e+01


827  1.34441954e+01


828  1.29823233e+01


829  1.21766383e+01


830  1.18651274e+01


831  1.16508491e+01


832  1.19291812e+01


833  1.30276825e+01


834  1.29849584e+01


835  1.12174199e+01


836  1.13403076e+01


837  1.07664498e+01


838  1.03405561e+01


839  1.14578654e+01


840  1.32201734e+01


841  1.32031780e+01


842  1.40339193e+01


843  1.49176763e+01


844  1.63274674e+01


845  1.83592729e+01


846  1.83769734e+01


847  1.82390977e+01


848  1.74526156e+01


849  1.82469533e+01


850  2.00193461e+01


851  1.85167039e+01


852  1.89952300e+01


853  1.82946718e+01


854  1.74361142e+01


855  1.73273629e+01


856  1.50257090e+01


857  1.61891808e+01


858  1.56904826e+01


859  1.43714290e+01


860  1.48423056e+01


861  1.62467458e+01


862  1.59905678e+01


863  1.44904256e+01


864  1.27598420e+01


865  1.15796876e+01


866  1.18024168e+01


867  1.09276542e+01


868  1.25602440e+01


869  1.18036200e+01


870  1.12924662e+01


871  9.86898816e+00


872  9.45741836e+00


873  7.58345239e+00


874  7.46074079e+00


875  6.88803023e+00


876  9.18777816e+00


877  8.31869094e+00


878  7.92549773e+00


879  6.51635099e+00


880  6.98827279e+00


881  6.16268019e+00


882  6.40969981e+00


883  7.63175314e+00


884  7.68789258e+00


885  5.92085300e+00


886  4.61186483e+00


887  4.22118159e+00


888  5.52507151e+00


889  6.48605716e+00


890  6.55299034e+00


891  7.01366008e+00


892  7.68326633e+00


893  8.94301405e+00


894  9.25994880e+00


895  7.50242642e+00


896  7.44807875e+00


897  6.18158668e+00


898  8.24973934e+00


899  9.04308227e+00


900  7.70333689e+00


901  9.47533727e+00


902  8.10754364e+00


903  8.34573384e+00


904  8.11245950e+00


905  7.17959749e+00


906  7.19068353e+00


907  6.82766024e+00


908  5.56508456e+00


909  4.59482214e+00


910  5.72234482e+00


911  4.59178954e+00


912  5.05601346e+00


913  3.97310331e+00


914  2.67775490e+00


915  6.49090856e-01


916  2.46249351e+00


917  2.09438318e+00


918  2.42492997e+00


919  3.91767729e+00


920  3.49478483e+00


921  2.15666109e+00


922  2.52836331e+00


923  4.80417239e+00


924  3.43339959e+00


925  2.22200832e+00


926  1.87716393e+00


927  5.43997826e-01


928  -7.94660789e-01


929  -4.92838620e-01


930  -1.00820019e-01


931  -7.76307091e-01


932  -2.36402371e+00


933  -2.85807576e+00


934  -4.92005743e+00


935  -4.28744490e+00


936  -3.36092675e+00


937  -5.33980896e+00


938  -4.03292112e+00


939  -5.34205811e+00


940  -7.25433510e+00


941  -7.24999195e+00


942  -7.28518664e+00


943  -7.64386490e+00


944  -9.15820839e+00


945  -9.44307784e+00


946  -7.82893241e+00


947  -8.02047326e+00


948  -6.22822737e+00


949  -6.13863240e+00


950  -5.28121246e+00


951  -6.21000098e+00


952  -6.49139915e+00


953  -8.49096436e+00


954  -9.75516800e+00


955  -1.04991757e+01


956  -1.12928957e+01


957  -1.12195893e+01


958  -1.06464404e+01


959  -1.14655939e+01


960  -1.01443699e+01


961  -8.81045646e+00


962  -1.06981489e+01


963  -9.78950886e+00


964  -9.47302351e+00


965  -9.04769734e+00


966  -9.74363048e+00


967  -8.79026316e+00


968  -8.98621778e+00


969  -8.10413771e+00


970  -7.83329321e+00


971  -8.39875682e+00


972  -1.00452753e+01


973  -1.20600327e+01


974  -1.03951467e+01


975  -1.06897117e+01


976  -1.05860158e+01


977  -1.06063620e+01


978  -9.37998156e+00


979  -1.01980484e+01


980  -1.02906926e+01


981  -8.18698806e+00


982  -7.91461078e+00


983  -8.22813718e+00


984  -9.02133579e+00


985  -7.10154582e+00


986  -4.81662850e+00


987  -5.71624005e+00


988  -4.05162757e+00


989  -4.92041957e+00


990  -4.78409217e+00


991  -3.99569963e+00


992  -3.23043742e+00


993  -1.83135983e+00


994  7.01941444e-03


995  8.09073762e-01


996  -9.02154266e-01


997  -1.69189663e+00


998  -1.62825973e+00


999  -2.06453603e+00


1000  -1.25368230e+00


1001  -2.45467937e+00


1002  -1.32881722e+00


1003  -1.22004743e+00


1004  -9.27942189e-01


1005  2.58439687e-01


1006  -4.86794179e-01


1007  2.99696047e-01


1008  -6.59321737e-01


1009  2.42189541e-01


1010  -8.34888010e-01


1011  -1.52027789e+00


1012  -1.45731067e+00


1013  -4.95816422e-01


1014  -9.45143582e-01


1015  -8.49092912e-01


1016  9.08378051e-01


1017  6.31434992e-01


1018  3.80040607e-01


1019  -1.15784497e-01


1020  -3.09934789e-01


1021  -7.25654683e-01


1022  -9.66512057e-01


1023  -1.40147702e+00
